carrier,origin_country,destination_country,clicks_client,clicks_competitor,clicks_airlines
W4,Morocco,Czech Republic,0,1,0
BA,Chile,Germany,1,0,1
FR,Portugal,Spain,1,10,1
KL,Netherlands,Italy,11,9,11
IB,Portugal,France,0,1,0
UX,Italy,Venezuela,0,3,0
LH,Sweden,France,0,2,0
FR,Finland,Poland,1,0,1
AZ,Spain,Brazil,0,1,0
TP,Mexico,Italy,1,3,1
WY,India,United Kingdom,0,2,0
SA,South Africa,Zimbabwe,0,2,0
EK,Italy,Argentina,0,1,0
AA,United States,,1,0,1
IB,Morocco,Italy,2,2,2
IB,Belgium,Colombia,1,0,1
FR,Romania,Greece,3,3,3
FR,France,Czech Republic,0,1,0
CX,Italy,New Zealand,0,2,0
OV,Oman,United Arab Emirates,1,0,1
IB,Spain,Argentina,3,0,3
VY,Netherlands,Italy,5,1,5
KM,Malta,United Arab Emirates,0,1,0
JU,Croatia,Hungary,2,0,2
ID,Australia,Indonesia,0,1,0
SN,Italy,France,1,0,1
AM,France,Mexico,0,1,0
DL,United States,United States,48,0,48
AF,Italy,Morocco,3,2,3
LO,Italy,Azerbaijan,1,2,1
W4,Italy,Republic of Ireland,0,3,0
W4,Italy,Malta,0,2,0
TK,Lithuania,Turkey,0,1,0
KL,Italy,Nigeria,1,2,1
W4,Italy,Spain,826,1080,818
3O,Italy,Morocco,154,37,152
NO,Italy,Mexico,4,6,4
EY,Italy,Sri Lanka,6,0,6
AF,Italy,Cameroon,0,1,0
BQ,Italy,Germany,2,7,2
TK,Italy,Mongolia,0,1,0
YL,Libya,Italy,0,1,0
TA,United States,Nicaragua,0,1,0
LH,Italy,Croatia,0,3,0
QG,Indonesia,Indonesia,0,2,0
U2,Cyprus,Italy,1,0,1
QR,Italy,Kenya,0,1,0
TK,Italy,Angola,1,0,1
DJ,Djibouti,,0,1,0
FR,Austria,Israel,0,1,0
KL,Poland,Italy,1,0,1
CM,El Salvador,Mexico,1,0,1
AM,United Kingdom,Mexico,0,5,0
TK,Moldova,Turkey,0,1,0
LH,Switzerland,Canada,0,1,0
AC,United States,Republic of Ireland,0,1,0
VY,Belgium,Italy,0,1,0
EW,Italy,Spain,1,40,1
WM,British Virgin Islands,Sint Maarten,0,1,0
ET,Tanzania,Turkey,2,3,2
FR,Italy,China,0,1,0
DY,Italy,,0,14,0
OD,Sri Lanka,Maldives,0,2,0
AF,Hong Kong,,0,2,0
BA,Antigua and Barbuda,United Kingdom,1,0,1
LA,Peru,Peru,2,5,2
SV,Saudi Arabia,Thailand,1,1,1
FR,Italy,Isle of Man,0,1,0
KM,Italy,Portugal,0,1,0
FR,France,Portugal,2,0,2
AF,Italy,Faroe Islands,1,6,1
FR,Germany,Belgium,0,1,0
RS,South Korea,South Korea,0,2,0
IB,Italy,Iceland,0,1,0
LX,Italy,Colombia,0,2,0
WS,Canada,United States,0,1,0
LH,Germany,Belgium,2,0,2
TP,Mexico,Spain,2,0,2
LX,United States,Italy,1,2,1
U2,France,Tunisia,0,1,0
OS,Italy,Moldova,0,2,0
FR,United Kingdom,,0,1,0
A1,Moldova,Italy,0,1,0
AV,Ecuador,United States,0,1,0
KL,Netherlands,France,1,0,1
AA,United States,Aruba,7,0,7
SK,Spain,United Kingdom,2,0,2
AA,United States,Antigua and Barbuda,1,0,1
W6,Republic of Macedonia,Italy,1,3,1
AZ,Italy,South Korea,0,3,0
TR,Greece,Australia,2,0,2
IB,Italy,Morocco,3,4,3
LO,Moldova,Estonia,0,4,0
QR,Japan,Italy,2,0,2
LH,Switzerland,Thailand,0,1,0
W6,Italy,Kuwait,1,0,1
EK,Switzerland,Indonesia,1,0,1
W4,Romania,Italy,92,77,91
IB,Italy,Ecuador,2,7,2
SN,Italy,Portugal,1,2,1
SK,Denmark,Greece,1,0,1
FO,Argentina,Argentina,5,4,5
AK,Malaysia,Malaysia,0,21,0
LH,Italy,Mongolia,0,1,0
DY,France,Sweden,0,2,0
IB,Switzerland,Spain,0,4,0
LY,Israel,United States,0,1,0
U2,Italy,Croatia,91,26,90
FR,Greece,Greece,13,10,13
JQ,New Zealand,Australia,0,1,0
2W,Dominican Republic,Italy,0,3,0
PC,Italy,Kyrgyzstan,3,3,3
W6,Austria,Georgia,1,1,1
PC,Italy,Tajikistan,0,3,0
A3,Italy,Jordan,0,1,0
FR,Belgium,Poland,0,3,0
SK,Denmark,,0,2,0
LH,France,Lebanon,1,5,1
QR,Iran,Czech Republic,1,0,1
LS,United Kingdom,Croatia,1,0,1
EK,Slovenia,Thailand,1,0,1
LO,Georgia,Poland,0,1,0
KQ,Kenya,Comoros,1,0,1
PG,Thailand,,0,1,0
AV,Costa Rica,Spain,1,3,1
K6,Vietnam,Cambodia,0,1,0
KL,Italy,Indonesia,4,3,4
W4,Iceland,Italy,2,6,2
W4,United Kingdom,Armenia,0,3,0
SK,Lithuania,Italy,0,3,0
PC,Pakistan,Italy,0,1,0
HV,Senegal,Italy,0,1,0
EK,Philippines,Italy,1,0,1
PD,United States,Italy,0,1,0
FR,Germany,Luxembourg,1,0,1
PC,Saudi Arabia,Italy,1,0,1
HV,Netherlands,France,1,0,1
TP,Italy,,0,10,0
AY,Finland,Sweden,6,0,6
EY,Indonesia,Italy,0,6,0
OD,Malaysia,Malaysia,0,1,0
RA,Nepal,Thailand,0,4,0
QR,Italy,Pakistan,0,2,0
AF,Colombia,Italy,2,5,2
U2,Italy,Australia,1,3,1
AC,Italy,Costa Rica,0,1,0
WF,Italy,Norway,0,4,0
CI,Vietnam,Italy,0,1,0
JU,Italy,Croatia,0,3,0
HV,Netherlands,Turkey,0,1,0
TP,Spain,Senegal,1,0,1
UX,Italy,Honduras,2,2,2
G9,Italy,Sri Lanka,8,2,8
U2,Spain,,0,1,0
UX,Italy,Brazil,1,7,1
HV,Slovenia,France,1,0,1
WE,Vietnam,Thailand,1,0,1
KL,United Kingdom,Colombia,1,0,1
CA,Italy,Malaysia,0,3,0
QR,Brazil,Turkey,1,0,1
AF,Guinea,Germany,0,1,0
IB,Spain,Senegal,1,0,1
MU,China,Vietnam,0,1,0
TK,Turkey,Austria,1,0,1
G3,Paraguay,Italy,0,1,0
AA,Turks and Caicos Islands,Italy,1,0,1
ME,Cyprus,Lebanon,1,0,1
MU,Sri Lanka,Italy,0,1,0
AF,Italy,Vietnam,0,1,0
AZ,Italy,Guadeloupe,0,2,0
OD,Malaysia,Indonesia,0,1,0
EK,Italy,Thailand,30,12,30
AZ,Italy,Kyrgyzstan,0,3,0
F9,United States,Dominican Republic,0,6,0
LH,Germany,Israel,1,0,1
WS,Canada,Canada,2,7,2
VN,China,Vietnam,0,1,0
HV,France,Greece,1,3,1
HV,Portugal,Italy,0,1,0
SN,Italy,Norway,0,1,0
DX,Italy,Malta,0,1,0
VY,Italy,Spain,899,731,890
GQ,Italy,Greece,27,98,27
FD,Singapore,Thailand,0,2,0
A3,Spain,Greece,1,1,1
AF,United Kingdom,Italy,0,1,0
AZ,Italy,Canada,0,3,0
,Spain,Chile,4,0,4
VJ,Thailand,Vietnam,0,1,0
LO,Italy,Montenegro,0,2,0
DL,Italy,Peru,4,0,4
FR,Austria,France,1,1,1
SV,Saudi Arabia,Kenya,1,0,1
AF,United Kingdom,France,1,1,1
TR,Madagascar,Madagascar,0,3,0
LX,Switzerland,Japan,2,1,2
TR,Indonesia,Singapore,0,1,0
AD,Brazil,Italy,0,2,0
BT,Italy,Denmark,0,1,0
KL,Costa Rica,Italy,0,2,0
NT,Italy,Spain,0,16,0
F9,United States,United States,7,24,7
XZ,Italy,Romania,46,1,46
U2,France,,0,2,0
AF,France,Slovenia,0,2,0
OM,Switzerland,Mongolia,0,1,0
AT,Italy,Guinea,0,3,0
AZ,Italy,Panama,0,1,0
OS,Italy,Netherlands,2,4,2
AI,Italy,India,0,8,0
IB,Germany,Peru,0,1,0
TK,Italy,Mali,0,2,0
TP,Portugal,,0,1,0
FZ,Lebanon,United Arab Emirates,1,0,1
EK,France,,0,1,0
KM,Italy,Turkey,0,1,0
OA,Greece,Italy,0,1,0
PK,Pakistan,Pakistan,1,1,1
UX,Dominican Republic,Italy,0,3,0
AV,El Salvador,Mexico,2,0,2
LH,France,United States,0,1,0
FR,Poland,,0,1,0
BA,United Kingdom,Turkey,0,1,0
TK,Italy,Cambodia,0,1,0
XZ,Greece,Italy,17,2,17
FT,Italy,Egypt,0,9,0
FR,Germany,Bosnia and Herzegovina,1,0,1
PC,Qatar,Czech Republic,4,0,4
EK,Italy,Tanzania,2,4,2
VY,Netherlands,Portugal,2,0,2
SV,Saudi Arabia,Egypt,0,1,0
KL,Italy,Finland,0,1,0
LH,Italy,Slovenia,0,1,0
E9,Mexico,Spain,0,1,0
IB,Belgium,Argentina,1,0,1
VY,Spain,Morocco,0,1,0
TP,Italy,Mexico,17,42,17
LA,United States,Chile,1,0,1
FZ,Italy,Pakistan,2,0,2
PC,Albania,Turkey,1,2,1
SN,Spain,Belgium,1,0,1
AF,Italy,Chile,1,2,1
DY,Spain,Italy,0,1,0
KL,Italy,Aruba,1,1,1
LH,Switzerland,Italy,0,1,0
SQ,United Kingdom,Australia,1,0,1
E5,Italy,Maldives,0,1,0
FR,United Kingdom,Slovakia,0,1,0
A3,Turkey,Italy,0,11,0
LA,Brazil,Italy,14,33,14
AF,Italy,Norway,2,1,2
EK,Italy,New Zealand,5,5,5
LA,Italy,,0,1,0
NK,United States,,0,3,0
LA,Argentina,France,1,2,1
AF,France,Morocco,3,1,3
,Colombia,,0,1,0
LH,Belgium,Italy,0,1,0
CX,Indonesia,Hong Kong,1,0,1
AF,Italy,South Korea,8,3,8
AK,Indonesia,Malaysia,0,10,0
ET,Italy,Ethiopia,4,3,4
EK,Slovenia,Japan,0,7,0
LH,Italy,Lebanon,3,10,3
W6,Bulgaria,Cyprus,1,0,1
EW,Italy,Iceland,0,1,0
DY,Italy,United States,0,1,0
KL,Netherlands,Suriname,0,1,0
SQ,Italy,Malaysia,2,0,2
BA,Italy,Argentina,0,2,0
U2,Italy,Ecuador,0,1,0
FR,Denmark,Poland,2,0,2
B6,United States,The Bahamas,0,1,0
QR,Italy,India,3,23,3
BY,United Kingdom,Greece,4,0,4
QR,India,Italy,2,0,2
LH,Italy,South Africa,7,1,7
KQ,South Africa,Kenya,0,1,0
W4,Italy,Sweden,0,2,0
EK,United Arab Emirates,Hong Kong,0,1,0
W4,Italy,Jersey,0,1,0
TB,Italy,Belgium,0,3,0
EK,Seychelles,United Arab Emirates,2,0,2
E9,Spain,Cuba,2,3,2
AF,France,Netherlands,3,0,3
U2,Israel,Italy,5,2,5
LX,Switzerland,Greece,0,3,0
AF,Czech Republic,Italy,2,5,2
AF,Italy,South Africa,2,1,2
JU,United States,Albania,2,0,2
PC,Turkey,Switzerland,1,2,1
SV,Italy,Saudi Arabia,1,2,1
L6,Mali,Benin,0,1,0
LH,Italy,Thailand,26,83,26
AF,Italy,France,148,142,147
TP,Italy,Spain,1,9,1
HA,New Zealand,United States,0,1,0
SQ,Italy,Singapore,4,2,4
KL,United Kingdom,Italy,4,2,4
LH,Italy,Cambodia,0,1,0
TR,Singapore,Laos,0,2,0
GF,Egypt,Thailand,0,2,0
KL,South Africa,Italy,0,1,0
FR,Finland,Austria,1,0,1
NT,Spain,Italy,0,1,0
I2,Italy,Spain,62,2,61
VY,Italy,Argentina,0,2,0
CM,United States,Panama,6,1,6
KL,Germany,Italy,3,0,3
AI,Italy,Japan,0,10,0
QZ,Indonesia,Singapore,0,5,0
QF,Australia,United States,1,0,1
V7,Italy,,0,8,0
MF,Hong Kong,China,0,3,0
U2,Italy,United Arab Emirates,0,2,0
AY,Estonia,Italy,2,0,2
SQ,Italy,,0,1,0
QR,Spain,Maldives,0,1,0
SN,Italy,Uganda,1,0,1
FR,Czech Republic,France,1,2,1
BA,France,,0,1,0
LX,Switzerland,Thailand,0,1,0
LH,Brazil,Italy,0,1,0
W4,Italy,Greece,254,259,251
SK,Italy,Greece,0,2,0
LX,Poland,Germany,0,1,0
LA,Chile,Chile,1,1,1
BA,Italy,Barbados,2,0,2
VY,Italy,Morocco,0,7,0
TP,Cape Verde,Italy,5,3,5
SN,Sweden,Italy,1,0,1
OU,Bosnia and Herzegovina,Italy,0,1,0
LY,Israel,Greece,0,1,0
KL,France,Canada,0,1,0
,Germany,Italy,0,3,0
W4,Italy,Azerbaijan,15,9,15
EN,Italy,Greece,0,1,0
AF,Peru,Italy,0,5,0
KL,France,Netherlands,0,1,0
QR,Italy,South Korea,1,1,1
AC,Italy,Mexico,1,5,1
UA,United States,Mexico,6,0,6
W6,Poland,France,1,1,1
DE,Italy,Japan,0,1,0
TP,Portugal,Malta,0,2,0
TR,Australia,Italy,0,1,0
AK,Malaysia,,0,1,0
AF,Italy,Ecuador,0,1,0
LH,Germany,Austria,1,0,1
CX,Hong Kong,Italy,0,1,0
OS,Italy,Thailand,44,73,44
AY,Hong Kong,Italy,1,0,1
AY,Italy,Singapore,9,7,9
OW,Kenya,Kenya,0,3,0
VY,Italy,Denmark,1,0,1
LH,Canada,Italy,1,4,1
KL,Italy,Mexico,2,19,2
AZ,Malta,Italy,2,1,2
W6,Romania,Thailand,0,2,0
SQ,Italy,Fiji,1,0,1
UX,Argentina,Italy,1,2,1
W4,United Kingdom,Romania,3,0,3
LO,Poland,Czech Republic,0,2,0
IB,Venezuela,Italy,1,0,1
VY,Portugal,Malta,2,0,2
AK,Thailand,Australia,0,2,0
FR,Poland,Latvia,0,1,0
AF,Italy,French Polynesia,2,0,2
XQ,Belgium,Turkey,0,1,0
U2,Italy,Portugal,189,35,187
VY,Italy,United Kingdom,53,21,52
NK,United States,United States,34,28,34
FR,Italy,Sri Lanka,0,5,0
LH,Italy,Egypt,5,39,5
LX,Spain,Italy,0,1,0
OK,Egypt,Italy,0,7,0
W6,Jordan,Italy,5,1,5
PC,Turkey,Turkey,0,4,0
IB,Spain,Germany,0,1,0
EY,Italy,Seychelles,3,0,3
KL,United States,Italy,0,2,0
DL,United States,Cuba,1,0,1
AF,France,Switzerland,1,0,1
6E,United Kingdom,India,0,1,0
DE,Germany,Greece,1,1,1
UA,United States,Italy,4,16,4
KL,Italy,United Kingdom,12,3,12
UX,Venezuela,Italy,4,4,4
TK,Iran,Italy,1,2,1
AT,The Gambia,Italy,0,2,0
W6,Italy,Iceland,0,1,0
EW,France,Germany,1,0,1
TK,Singapore,Italy,1,1,1
BA,Italy,China,2,2,2
KM,Malta,Czech Republic,0,1,0
W6,Italy,Portugal,64,76,63
W4,Italy,Finland,10,12,10
YK,Kyrgyzstan,Kyrgyzstan,0,1,0
OR,Netherlands,Portugal,1,0,1
VY,France,United Kingdom,1,2,1
TK,Italy,Mexico,1,3,1
AV,Chile,Honduras,0,7,0
SK,Denmark,Norway,1,1,1
BA,Germany,Japan,0,1,0
EY,France,Philippines,2,0,2
AS,United States,United Kingdom,0,1,0
AV,Brazil,Italy,0,5,0
LH,Romania,Italy,0,2,0
AH,Italy,Ivory Coast,0,1,0
IB,Italy,Vietnam,0,1,0
IB,Costa Rica,Spain,1,1,1
EY,Pakistan,Italy,0,1,0
LO,Italy,Canada,1,0,1
TK,Netherlands,Turkey,0,1,0
D7,Australia,New Zealand,0,1,0
AC,France,United States,0,1,0
VY,Italy,Portugal,8,26,8
LA,Ecuador,Ecuador,1,0,1
TP,United Kingdom,Senegal,0,1,0
SN,Belgium,Germany,3,0,3
W6,Norway,Italy,0,3,0
VY,France,Portugal,2,0,2
AF,Germany,Canada,1,0,1
IB,Spain,Guatemala,1,1,1
SQ,Indonesia,Japan,0,1,0
TB,Belgium,Morocco,2,1,2
HV,France,Denmark,1,0,1
FR,Slovakia,Malta,1,0,1
BJ,Tunisia,Belgium,1,0,1
GF,Italy,Sri Lanka,0,2,0
BY,Italy,United Kingdom,1,0,1
TG,Indonesia,Thailand,2,0,2
SK,Denmark,Sweden,0,1,0
EW,Sweden,Italy,4,0,4
FR,Republic of Ireland,United Kingdom,8,0,8
PC,Turkey,Denmark,1,0,1
D7,Indonesia,Maldives,0,1,0
Z0,United Kingdom,Jamaica,1,0,1
LH,Italy,Bolivia,0,2,0
VN,Australia,India,0,1,0
NO,Italy,Mauritius,1,0,1
OD,Indonesia,Malaysia,0,2,0
TK,Hungary,Egypt,0,1,0
WB,Kenya,Italy,0,1,0
XZ,Italy,Italy,1039,131,1029
W4,Italy,Cyprus,22,17,22
2W,Spain,Cuba,0,9,0
LX,Italy,Czech Republic,0,2,0
SK,Italy,United Kingdom,0,3,0
CY,Italy,Egypt,0,2,0
EK,Pakistan,United Kingdom,2,0,2
FR,Romania,France,0,1,0
H2,Chile,Germany,0,2,0
FR,Denmark,Hungary,2,0,2
PG,Cambodia,Italy,0,1,0
LH,Italy,South Korea,16,17,16
LX,Germany,Italy,1,7,1
KL,Italy,Canada,10,8,10
AF,Italy,Japan,7,6,7
DE,Italy,Dominican Republic,2,4,2
LH,Italy,Austria,0,5,0
OS,Greece,Austria,0,1,0
LX,Switzerland,Republic of Ireland,0,6,0
FR,Bulgaria,Cyprus,1,0,1
AF,Colombia,France,0,1,0
SV,Italy,Australia,0,1,0
CU,Spain,Cuba,0,4,0
IB,Spain,Cuba,1,1,1
JU,Serbia,Austria,0,2,0
IR,Iran,Italy,0,4,0
EW,Spain,Italy,2,1,2
LX,Italy,United Arab Emirates,0,2,0
WY,Italy,Australia,0,10,0
BA,Switzerland,Republic of Ireland,0,1,0
BR,Italy,Vietnam,0,4,0
FR,Morocco,Germany,2,2,2
UX,Italy,,0,2,0
SQ,Cambodia,Italy,1,0,1
FR,Belgium,France,0,1,0
AY,Italy,Latvia,1,0,1
AI,India,India,0,3,0
VA,Indonesia,Australia,1,1,1
AZ,Italy,Peru,0,7,0
PC,Italy,,0,2,0
,Colombia,Colombia,12,16,12
KE,Italy,South Korea,14,9,14
FR,Italy,Thailand,0,9,0
RO,Turkey,Italy,0,13,0
FR,Netherlands,Italy,26,23,26
UX,Spain,Germany,0,1,0
QR,Italy,Vietnam,6,18,6
FD,Hong Kong,Thailand,0,4,0
AF,Spain,Italy,1,4,1
OZ,Italy,Japan,0,1,0
N0,Norway,United States,1,0,1
U2,Switzerland,Denmark,1,0,1
LH,Germany,Spain,4,4,4
TK,Georgia,Italy,1,3,1
KP,Ghana,Mali,0,2,0
EK,Germany,Australia,0,1,0
PL,The Bahamas,The Bahamas,0,1,0
SV,Egypt,United States,0,2,0
6E,India,India,24,11,24
EK,Italy,Australia,8,10,8
PC,Spain,Turkey,1,1,1
HV,Spain,Netherlands,3,0,3
RJ,United Arab Emirates,Jordan,0,2,0
NK,Colombia,Italy,0,1,0
LX,India,Italy,0,1,0
BA,Canada,Italy,1,1,1
AC,Italy,Australia,0,1,0
AZ,Italy,Turkey,3,5,3
SQ,Italy,Cambodia,1,0,1
W4,Denmark,Italy,0,1,0
AZ,Italy,India,3,23,3
FR,Spain,United Kingdom,8,0,8
RJ,Italy,Thailand,0,3,0
PR,Hong Kong,Philippines,0,1,0
6E,Thailand,Italy,0,1,0
RJ,Egypt,Italy,0,2,0
PC,Romania,Albania,1,0,1
TP,Italy,São Tomé and Príncipe,0,2,0
V7,Italy,Malta,0,1,0
AY,Denmark,Finland,1,0,1
TK,The Gambia,Italy,2,4,2
,Italy,Argentina,1,0,1
TP,Belgium,Brazil,0,3,0
AF,Italy,India,2,1,2
AF,Italy,Canada,4,2,4
LH,United Kingdom,Italy,6,1,6
UX,Italy,Colombia,5,17,5
,Italy,Egypt,0,2,0
AF,Italy,Madagascar,1,5,1
AT,Morocco,Tunisia,0,1,0
EW,Austria,Italy,2,0,2
PC,Turkey,Sweden,1,0,1
HV,France,Netherlands,5,1,5
I2,Italy,,0,1,0
DL,Dominican Republic,,1,0,1
U2,Netherlands,Germany,1,0,1
,Tanzania,Tanzania,0,4,0
QR,Italy,Cambodia,2,3,2
HV,Italy,Netherlands,56,60,55
JU,Italy,Egypt,0,6,0
LH,Italy,United Arab Emirates,10,5,10
P4,Nigeria,Nigeria,0,2,0
AM,Italy,Costa Rica,0,2,0
LH,Poland,Italy,0,1,0
OU,Italy,Croatia,0,2,0
U2,Italy,Cape Verde,0,1,0
1L,Italy,Germany,0,2,0
J9,Kuwait,Sri Lanka,1,0,1
UX,Spain,Greece,0,1,0
TK,Spain,Sri Lanka,0,1,0
FR,Italy,Iran,0,1,0
TP,Portugal,Cape Verde,1,0,1
3F,France,Armenia,0,1,0
TB,Dominican Republic,Belgium,1,0,1
CZ,Italy,Philippines,2,5,2
TP,Portugal,Italy,6,29,6
HV,Turkey,Italy,0,8,0
TP,Italy,Cape Verde,5,31,5
AF,Germany,Italy,5,8,5
FR,Germany,Denmark,0,1,0
TP,Morocco,Italy,2,2,2
FR,Spain,Greece,0,3,0
KM,Italy,Israel,0,3,0
OS,Austria,Germany,0,4,0
HT,Italy,Italy,0,4,0
BA,Italy,Indonesia,0,1,0
IB,Italy,Bolivia,0,4,0
RO,Romania,Italy,0,2,0
KE,Taiwan,South Korea,0,1,0
4Y,Germany,Spain,0,1,0
GF,Italy,South Korea,0,1,0
ET,Tanzania,Madagascar,1,0,1
UA,Italy,Canada,1,13,1
LH,Germany,United States,0,6,0
KL,Italy,Ghana,4,1,4
VY,Italy,Bolivia,2,6,2
FZ,Pakistan,Saudi Arabia,1,0,1
LH,Italy,Switzerland,0,2,0
KM,Italy,Cyprus,0,2,0
V7,France,Greece,0,1,0
AZ,Jordan,Italy,0,1,0
KE,Italy,Japan,1,2,1
AV,Ecuador,,0,1,0
UK,India,India,2,1,2
LO,Poland,Germany,0,1,0
AK,Maldives,Vietnam,0,11,0
JU,Egypt,Italy,2,4,2
LS,Italy,Spain,0,2,0
QR,Denmark,Indonesia,0,4,0
W6,United Kingdom,Italy,0,1,0
SN,Portugal,Belgium,0,1,0
EN,Italy,Kenya,0,1,0
ET,Italy,Ghana,0,2,0
FZ,Belarus,United Arab Emirates,1,0,1
SN,Italy,Denmark,0,1,0
PC,Iran,France,1,1,1
,Spain,Argentina,3,0,3
JQ,Singapore,Indonesia,4,5,4
W4,Italy,Republic of Kosovo,5,3,5
AV,Peru,Mexico,1,0,1
AZ,Italy,Thailand,1,11,1
BA,Italy,Cayman Islands,2,3,2
FR,Morocco,United Kingdom,0,1,0
W6,Italy,Cyprus,0,9,0
TK,United Arab Emirates,Italy,2,1,2
U2,France,Belgium,2,0,2
AF,Italy,Ghana,0,1,0
LH,Italy,Ghana,0,2,0
W6,Italy,Kenya,0,1,0
W9,Spain,United Kingdom,0,1,0
JQ,Australia,Australia,19,0,19
AF,Italy,Brazil,30,35,30
TK,Italy,Georgia,8,5,8
,Italy,United States,6,0,6
IB,Italy,El Salvador,2,0,2
PC,Hungary,Turkey,5,1,5
W9,Czech Republic,United Kingdom,1,0,1
XC,Turkey,Italy,0,9,0
MS,Italy,Ethiopia,0,2,0
EY,Japan,Italy,0,3,0
KL,Mexico,Italy,0,1,0
W6,Hungary,Greece,1,0,1
HY,Tajikistan,Uzbekistan,0,1,0
RO,Turkey,Romania,0,1,0
6E,Austria,India,1,0,1
CM,Dominican Republic,Cuba,1,0,1
5F,Italy,,0,1,0
FR,United Kingdom,Hungary,0,1,0
SV,Egypt,Saudi Arabia,0,1,0
CI,Italy,Japan,2,4,2
W4,Romania,Spain,1,3,1
OS,Austria,Turkey,0,1,0
G9,United Arab Emirates,Sri Lanka,0,3,0
AV,Colombia,Curaçao,0,1,0
UL,India,Sri Lanka,0,1,0
UK,Thailand,United Arab Emirates,0,1,0
VZ,Thailand,Thailand,0,32,0
FR,Malta,Poland,0,1,0
BA,Italy,,21,4,21
ME,Lebanon,Belgium,0,1,0
LH,France,Portugal,1,0,1
DY,Italy,Iceland,0,2,0
TK,Albania,Turkey,0,3,0
FR,Norway,Italy,1,8,1
LX,Italy,Sweden,0,1,0
PW,Tanzania,Tanzania,0,3,0
KL,Germany,Mexico,0,2,0
U2,United Kingdom,Portugal,4,0,4
FY,Singapore,Malaysia,8,0,8
W6,Netherlands,Italy,5,10,5
FR,United Kingdom,United Kingdom,0,4,0
SV,Italy,Bangladesh,3,1,3
LH,Germany,Croatia,2,1,2
JU,Greece,Croatia,0,1,0
W9,Italy,United Kingdom,7,9,7
EY,Saudi Arabia,Indonesia,0,4,0
VE,Colombia,,0,1,0
BA,Switzerland,United States,4,0,4
OS,Germany,Hungary,1,0,1
TK,Turkey,Hungary,3,0,3
W4,Italy,Malaysia,0,1,0
AA,Spain,United States,1,0,1
KL,Italy,Sweden,0,1,0
UX,Italy,Cuba,23,70,23
SN,Italy,Burkina Faso,5,0,5
DG,Philippines,Philippines,2,22,2
FR,Austria,Croatia,5,1,5
MU,Italy,,0,5,0
FD,Cambodia,Vietnam,0,1,0
EK,Italy,Japan,1,5,1
AT,Italy,Mauritania,1,1,1
A3,Egypt,Albania,2,0,2
TK,Hungary,Seychelles,0,1,0
WY,Thailand,Qatar,0,1,0
W4,Italy,Barbados,0,3,0
PC,Turkey,Georgia,1,0,1
ME,Belgium,Lebanon,1,0,1
DL,Japan,United States,1,0,1
ME,Saudi Arabia,United Kingdom,0,2,0
DE,Switzerland,Italy,0,1,0
TP,France,Brazil,1,0,1
RJ,Jordan,Jordan,1,0,1
F9,United States,Mexico,0,1,0
AZ,Italy,Croatia,1,3,1
NT,Spain,Spain,0,13,0
TU,Tunisia,Spain,0,1,0
OS,Austria,Italy,6,13,6
TK,Romania,Turkey,1,8,1
,Italy,Germany,0,16,0
NO,Italy,Cape Verde,2,1,2
W4,Albania,France,0,1,0
5J,Indonesia,United Arab Emirates,1,0,1
WE,Laos,Thailand,0,1,0
FR,Israel,Hungary,0,1,0
OB,Bolivia,Bolivia,0,1,0
OS,Austria,Austria,0,1,0
TP,Italy,Portugal,58,144,57
W6,Turkey,Italy,0,2,0
BR,Italy,Thailand,0,5,0
VY,Croatia,Italy,7,1,7
QR,Turkey,Maldives,1,0,1
W6,Italy,Bosnia and Herzegovina,0,2,0
YP,Germany,Japan,0,1,0
LX,Italy,Hungary,0,3,0
FR,Spain,Germany,3,0,3
VY,Germany,France,0,1,0
Z9,Malaysia,Malaysia,0,1,0
G4,United States,United States,1,0,1
AF,Italy,Mali,0,1,0
LX,Italy,Australia,0,1,0
AT,Cape Verde,Turkey,0,1,0
TP,Spain,Brazil,2,0,2
BT,Italy,Uzbekistan,0,8,0
FD,Hong Kong,Laos,0,2,0
V7,Italy,United Kingdom,0,3,0
EY,Australia,Italy,1,1,1
FR,Denmark,United Kingdom,0,2,0
U2,Italy,Algeria,0,1,0
OV,Thailand,Italy,0,3,0
JQ,Japan,Australia,2,0,2
OD,Australia,Indonesia,0,1,0
OS,Italy,Switzerland,0,2,0
EK,Hong Kong,France,1,0,1
XZ,Italy,Luxembourg,0,1,0
JU,Serbia,Slovenia,0,4,0
AT,Morocco,Spain,2,0,2
FR,Italy,Latvia,3,15,3
G9,Italy,Thailand,6,5,6
DL,United States,United Kingdom,1,0,1
UX,Spain,Portugal,0,1,0
AF,Italy,Germany,2,5,2
HV,Denmark,France,0,2,0
AK,Indonesia,United Arab Emirates,0,1,0
LA,France,Argentina,1,0,1
CM,Cuba,Paraguay,1,0,1
OR,Netherlands,Greece,1,0,1
BA,Czech Republic,United Kingdom,1,0,1
FZ,United Arab Emirates,Israel,1,0,1
DV,Kazakhstan,Germany,0,1,0
LA,Peru,Mexico,1,0,1
A3,Italy,Greece,67,209,66
JU,Italy,Czech Republic,0,1,0
W6,Czech Republic,Italy,29,13,29
W6,Italy,Montenegro,0,1,0
AF,Italy,Benin,2,2,2
3U,China,Italy,0,3,0
NO,Italy,Kazakhstan,4,3,4
LH,Italy,Australia,0,3,0
TK,Peru,Italy,0,1,0
U2,Belgium,France,5,0,5
AZ,Italy,Switzerland,10,29,10
